0taskID beam field RA Dec  Good noise bmaj bmin bpa
200331017 05 S2235+4832 339.4072520 47.5227830 0 35.8 20.02 11.56 -4.41
200331017 06 S2235+4832 340.1001080 47.5175660 0 36.1 20.08 11.75 -5.58
200331017 07 S2235+4832 340.7926090 47.5081790 0 53.4 20.35 11.66 -5.01
200331017 08 S2235+4832 336.9673300 47.9132160 1 54.4 20.53 12.23 -1.90
200331017 09 S2235+4832 337.6653010 47.9227380 0 40.3 19.60 11.79 -2.43
200331017 10 S2235+4832 338.3636360 47.9280320 0 38.6 19.86 11.68 -3.49
200331017 11 S2235+4832 339.0621260 47.9290900 1 30.2 19.97 11.66 -3.96
200331017 12 S2235+4832 339.7605640 47.9259140 1 33.1 19.97 11.65 -4.22
200331017 13 S2235+4832 340.4587430 47.9185050 0 33.5 20.02 11.72 -5.12
200331017 14 S2235+4832 341.1564550 47.9068700 0 47.4 20.34 11.64 -6.38
200331017 15 S2235+4832 337.3037330 48.3236770 1 43.6 19.94 11.77 -2.70
200331017 16 S2235+4832 338.0074740 48.3311920 0 34.5 19.81 11.72 -2.64
200331017 17 S2235+4832 338.7114820 48.3344150 1 29.7 19.79 11.68 -2.61
200331017 18 S2235+4832 339.4155420 48.3333400 1 30.1 19.90 11.64 -3.78
200331017 19 S2235+4832 340.1194430 48.3279710 0 30.9 19.97 11.56 -3.23
200331017 20 S2235+4832 340.8229720 48.3183110 0 37.4 19.90 11.71 -5.68
200331017 21 S2235+4832 336.9364800 48.7234240 1 38.3 19.35 11.93 -3.27
200331017 22 S2235+4832 337.6456570 48.7332230 0 35.2 19.38 11.72 -2.31
200331017 23 S2235+4832 338.3552130 48.7386690 1 29.6 19.46 11.83 -2.45
200331017 24 S2235+4832 339.0649330 48.7397590 1 28.8 19.43 11.78 -3.16
200331017 26 S2235+4832 340.4839930 48.7288670 0 31.0 19.81 11.68 -3.86
200331017 27 S2235+4832 337.2780760 49.1340350 1 38.8 19.24 11.81 -0.82
200331017 28 S2235+4832 337.9932130 49.1417680 0 31.6 19.36 11.78 -2.49
200331017 29 S2235+4832 338.7086290 49.1450830 1 45.7 19.24 11.84 -1.18
200331017 30 S2235+4832 339.4241000 49.1439780 1 31.5 19.26 11.85 -3.08
200331017 31 S2235+4832 340.1394050 49.1384540 1 31.9 19.33 11.80 -2.96
200331017 32 S2235+4832 340.8543190 49.1285150 1 43.1 20.05 11.91 -3.34
200331017 33 S2235+4832 336.9046240 49.5335420 0 39.1 18.98 12.05 -2.54
200331017 34 S2235+4832 337.6253700 49.5436230 0 34.1 18.77 12.09 -1.85
200331017 35 S2235+4832 338.3465160 49.5492250 0 32.2 18.86 12.00 -2.15
200331017 36 S2235+4832 339.0678330 49.5503460 1 30.3 18.90 11.97 -2.90
200331017 37 S2235+4832 339.7890930 49.5469840 0 35.5 19.10 11.86 -0.74
200331017 38 S2235+4832 340.5100670 49.5391420 0 36.8 19.26 11.89 -1.41
200331017 39 S2235+4832 341.2305280 49.5268260 1 48.8 19.26 11.92 -3.01
200331058 00 S1534+5324 233.6333330 53.4013890 1 30.1 17.67 12.30 -1.43
200331058 01 S1534+5324 231.1428020 52.3619440 1 53.1 17.69 12.80  5.30
200331058 02 S1534+5324 231.9085540 52.3755710 1 38.5 17.27 12.56  4.25
200331058 03 S1534+5324 232.6749220 52.3842490 0 33.8 17.84 12.49  4.07
200331058 04 S1534+5324 233.4416340 52.3879700 1 40.1 17.68 12.27  4.66
200331058 05 S1534+5324 234.2084140 52.3867290 1 37.4 17.13 12.40  9.12
200331058 06 S1534+5324 234.9749880 52.3805290 0 36.5 17.64 12.61  5.90
200331058 07 S1534+5324 235.7410820 52.3693750 0 48.5 17.77 12.98 10.20
200331058 08 S1534+5324 231.5058050 52.7743600 1 57.7 19.00 13.05  5.74
200331058 09 S1534+5324 232.2790820 52.7856810 1 44.2 17.59 12.28  2.18
200331058 10 S1534+5324 233.0528510 52.7919740 1 33.1 17.53 12.44  4.26
200331058 11 S1534+5324 233.8268330 52.7932320 1 42.7 18.65 13.08  5.22
200331058 12 S1534+5324 234.6007440 52.7894560 0 43.2 17.70 12.44  3.89
200331058 13 S1534+5324 235.3743020 52.7806480 0 36.5 17.68 12.67 12.49
200331058 14 S1534+5324 236.1472260 52.7668170 0 54.8 17.38 13.04 10.82
200331058 15 S1534+5324 231.8758680 53.1857840 0 39.7 18.37 12.64  6.25
200331058 16 S1534+5324 232.6567520 53.1947230 1 45.6 18.49 12.85  1.81
200331058 17 S1534+5324 233.4379990 53.1985560 1 33.8 17.75 12.74  5.15
200331058 18 S1534+5324 234.2193180 53.1972780 1 33.0 17.36 12.47  4.25
200331058 19 S1534+5324 235.0004200 53.1908920 0 35.3 17.28 12.47  6.63
200331058 20 S1534+5324 235.7810140 53.1794020 1 38.9 17.81 12.84 12.65
200331058 21 S1534+5324 231.4651140 53.5844610 0 41.7 17.65 12.38  1.21
200331058 22 S1534+5324 232.2531650 53.5961220 0 39.9 17.53 12.47  0.48
200331058 23 S1534+5324 233.0417390 53.6026030 1 32.1 17.11 12.71  3.27
200331058 24 S1534+5324 233.8305370 53.6039000 1 30.0 17.59 12.40  1.96
200331058 26 S1534+5324 235.4076100 53.5909380 0 33.5 17.49 12.73  8.21
200331058 27 S1534+5324 231.8419190 53.9960690 0 42.7 17.68 12.22 -1.44
200331058 28 S1534+5324 232.6378790 54.0052760 1 30.7 17.25 12.51  2.53
200331058 29 S1534+5324 233.4342230 54.0092240 1 30.8 17.31 12.45  2.46
200331058 30 S1534+5324 234.2306440 54.0079080 1 32.0 17.51 12.46  4.14
200331058 31 S1534+5324 235.0268340 54.0013300 1 32.7 17.47 12.54  6.17
200331058 32 S1534+5324 235.8224870 53.9894960 0 53.0 17.72 13.06 10.83
200331058 33 S1534+5324 231.4228370 54.3944660 0 41.0 17.25 12.64  5.41
200331058 34 S1534+5324 232.2262380 54.4064750 0 33.4 17.16 12.53  3.57
200331058 35 S1534+5324 233.0301930 54.4131510 0 40.5 16.96 12.58  3.69
200331058 36 S1534+5324 233.8343860 54.4144860 1 31.0 16.86 12.61  4.34
200331058 37 S1534+5324 234.6385000 54.4104800 1 31.8 16.98 12.64  8.71
200331058 38 S1534+5324 235.4422180 54.4011370 0 41.4 17.22 12.41  7.42
200331058 39 S1534+5324 236.2452240 54.3864650 0 52.1 17.13 12.63 10.91
200401001 00 S0304+4340 46.0958330 43.6730560 0 29.0 21.47 11.78  2.36
200401001 01 S0304+4340 44.0285060 42.6412020 0 52.1 21.96 11.83  0.03
200401001 02 S0304+4340 44.6642830 42.6508790 0 36.4 21.62 11.90 -0.57
200401001 03 S0304+4340 45.3004130 42.6570400 0 32.5 21.51 11.91 -0.53
200401001 04 S0304+4340 45.9367390 42.6596820 1 31.9 21.59 11.82  1.02
200401001 05 S0304+4340 46.5731050 42.6588010 1 36.2 21.58 11.49  0.81
200401001 06 S0304+4340 47.2093520 42.6543990 0 38.4 22.08 11.61  2.21
200401001 07 S0304+4340 47.8453250 42.6464790 0 42.5 22.22 11.62  2.48
200401001 08 S0304+4340 44.3346500 43.0515520 1 51.1 22.97 12.04  1.86
200401001 09 S0304+4340 44.9748700 43.0595860 0 35.8 21.90 11.71  2.23
200401001 10 S0304+4340 45.6153700 43.0640520 0 33.6 21.78 11.74  2.19
200401001 11 S0304+4340 46.2559910 43.0649450 1 39.6 22.60 12.26  1.39
200401001 12 S0304+4340 46.8965710 43.0622650 1 31.6 21.80 11.88  1.57
200401001 13 S0304+4340 47.5369510 43.0560150 0 42.1 22.40 11.54  3.86
200401001 14 S0304+4340 48.1769710 43.0461980 0 43.5 22.15 11.57  3.47
200401001 15 S0304+4340 44.6450180 43.4612110 1 37.8 21.96 11.98  1.36
200401001 16 S0304+4340 45.2897060 43.4675510 0 42.2 22.56 12.16  2.01
200401001 17 S0304+4340 45.9345970 43.4702700 0 35.7 22.06 11.92  2.75
200401001 18 S0304+4340 46.5795300 43.4693630 0 29.8 21.42 11.98  1.20
200401001 19 S0304+4340 47.2243400 43.4648340 1 32.7 21.75 11.65  2.94
200401001 20 S0304+4340 47.8688640 43.4566840 1 33.9 21.80 11.74  3.02
200401001 21 S0304+4340 44.3107940 43.8618350 0 36.7 21.61 11.74  2.46
200401001 22 S0304+4340 44.9596800 43.8701010 0 35.1 20.96 12.09  0.36
200401001 23 S0304+4340 45.6088580 43.8746950 0 32.3 21.39 11.82  2.08
200401001 24 S0304+4340 46.2581610 43.8756140 0 29.4 21.52 11.75  2.56
200401001 26 S0304+4340 47.5564760 43.8664260 1 31.3 21.65 11.75  3.94
200401001 27 S0304+4340 44.6252280 44.2716210 1 37.2 21.26 11.80  1.18
200401001 28 S0304+4340 45.2787060 44.2781430 0 29.4 20.92 12.13  0.48
200401001 29 S0304+4340 45.9323970 44.2809390 1 28.9 21.03 11.94  1.49
200401001 30 S0304+4340 46.5861300 44.2800070 0 28.3 21.25 11.85  2.17
200401001 31 S0304+4340 47.2397360 44.2753470 0 32.9 21.23 11.88  2.81
200401001 32 S0304+4340 47.8930450 44.2669640 0 43.8 21.87 12.00  1.88
200401001 33 S0304+4340 44.2862820 44.6720310 1 40.1 21.54 11.72  2.25
200401001 34 S0304+4340 44.9440730 44.6805320 1 31.9 20.21 12.27 -2.17
200401001 35 S0304+4340 45.6021670 44.6852570 0 30.8 20.84 12.04  1.85
200401001 36 S0304+4340 46.2603920 44.6862020 1 33.4 21.38 11.86  2.68
200401001 37 S0304+4340 46.9185730 44.6833670 1 31.0 21.33 11.84  2.51
200401001 38 S0304+4340 47.5765370 44.6767530 0 41.1 20.76 11.97  3.12
200401001 39 S0304+4340 48.2341110 44.6663670 0 43.7 21.75 11.62  5.68
200402015 00 S2242+4606 340.5916670 46.1050000 0 28.5 19.88 12.08 -2.29
200402015 01 S2242+4606 338.4382780 45.0714980 1 44.7 20.26 12.07 -2.49
200402015 02 S2242+4606 339.1004940 45.0820320 0 37.4 20.46 11.99 -1.03
200402015 03 S2242+4606 339.7631080 45.0887400 0 38.7 20.26 12.11  0.68
200402015 04 S2242+4606 340.4259440 45.0916160 1 34.0 20.41 12.01 -1.98
200402015 05 S2242+4606 341.0888250 45.0906570 1 33.9 20.38 12.01 -1.74
200402015 06 S2242+4606 341.7515720 45.0858650 0 32.1 20.56 11.94 -1.54
200402015 07 S2242+4606 342.4140090 45.0772430 0 40.5 20.57 11.94 -0.56
200402015 08 S2242+4606 338.7560810 45.4822990 0 53.8 35.70 22.43 -3.80
200402015 09 S2242+4606 339.4233290 45.4910450 0 40.7 20.64 12.11 -2.72
200402015 10 S2242+4606 340.0908940 45.4959070 0 36.9 20.53 12.03 -2.25
200402015 11 S2242+4606 340.7585950 45.4968790 1 37.6 20.58 12.09 -2.05
200402015 12 S2242+4606 341.4262510 45.4939620 0 41.7 20.50 12.14 -1.49
200402015 13 S2242+4606 342.0936800 45.4871570 0 37.1 20.36 11.97 -2.10
200402015 14 S2242+4606 342.7607020 45.4764710 1 46.0 20.45 11.86 -2.47
200402015 15 S2242+4606 339.0786550 45.8923420 0 35.5 20.40 12.09 -2.88
200402015 16 S2242+4606 339.7509700 45.8992440 1 30.4 20.08 12.04 -2.10
200402015 17 S2242+4606 340.4235160 45.9022040 1 31.4 20.02 12.00 -2.34
200402015 18 S2242+4606 341.0961090 45.9012170 0 29.7 20.02 12.04 -1.78
200402015 19 S2242+4606 341.7685620 45.8962860 0 35.8 19.92 12.07 -1.53
200402015 20 S2242+4606 342.4406920 45.8874140 1 36.9 20.31 11.93 -2.66
200402015 21 S2242+4606 338.7290060 46.2925480 0 40.2 19.57 12.10 -2.87
200402015 22 S2242+4606 339.4060890 46.3015460 0 32.0 19.83 12.06 -2.57
200402015 23 S2242+4606 340.0835030 46.3065480 1 29.3 19.89 11.99 -3.50
200402015 24 S2242+4606 340.7610590 46.3075480 0 28.4 19.94 11.96 -2.24
200402015 25 S2242+4606 341.4385680 46.3045470 0 27.8 19.90 12.06 -2.31
200402015 26 S2242+4606 342.1158400 46.2975460 0 35.1 20.00 11.93 -2.07
200402015 27 S2242+4606 339.0561680 46.7027290 0 33.5 19.45 12.08 -2.88
200402015 28 S2242+4606 339.7384710 46.7098280 0 37.2 19.57 12.10 -2.17
200402015 29 S2242+4606 340.4210160 46.7128720 1 28.2 19.66 12.11 -4.12
200402015 30 S2242+4606 341.1036090 46.7118580 0 27.8 19.56 12.17 -2.58
200402015 31 S2242+4606 341.7860570 46.7067850 0 31.2 19.72 12.04 -2.36
200402015 32 S2242+4606 342.4681670 46.6976590 0 41.8 20.04 12.11 -2.12
200402015 33 S2242+4606 338.7011210 47.1027090 0 37.7 19.21 12.17 -3.84
200402015 34 S2242+4606 339.3883330 47.1119630 1 31.9 19.10 12.33 -2.33
200402015 35 S2242+4606 340.0758900 47.1171070 1 30.1 19.25 12.15 -2.34
200402015 36 S2242+4606 340.7635970 47.1181360 0 32.7 19.59 12.02 -1.95
200402015 37 S2242+4606 341.4512540 47.1150490 0 42.9 19.69 12.04 -3.22
200402015 38 S2242+4606 342.1386630 47.1078490 0 37.2 19.61 12.10 -3.46
200402015 39 S2242+4606 342.8256270 47.0965420 0 44.3 19.57 12.06 -3.18
200402056 00 S1552+5324 238.1916670 53.4013890 0 32.0 19.01 11.90  6.93
200402056 01 S1552+5324 235.7011360 52.3619440 0 46.3 19.14 11.89  4.46
200402056 02 S1552+5324 236.4668880 52.3755710 0 40.6 19.02 11.98  5.33
200402056 03 S1552+5324 237.2332560 52.3842490 1 39.2 18.76 11.94  4.84
200402056 04 S1552+5324 237.9999680 52.3879700 0 38.8 18.70 11.90  4.13
200402056 05 S1552+5324 238.7667480 52.3867290 0 38.7 18.89 11.94  5.44
200402056 06 S1552+5324 239.5333220 52.3805290 0 37.2 19.51 11.89  6.59
200402056 07 S1552+5324 240.2994160 52.3693750 0 44.2 19.59 11.83  8.63
200402056 08 S1552+5324 236.0641390 52.7743600 0 53.4 34.21 21.90  4.94
200402056 09 S1552+5324 236.8374160 52.7856810 1 42.3 19.21 12.03  5.44
200402056 10 S1552+5324 237.6111850 52.7919740 0 37.5 19.21 11.88  5.03
200402056 11 S1552+5324 238.3851670 52.7932320 0 37.2 19.49 12.13  8.77
200402056 12 S1552+5324 239.1590780 52.7894560 1 38.5 20.08 12.04 10.25
200402056 13 S1552+5324 239.9326360 52.7806480 1 39.1 19.43 12.03  9.40
200402056 14 S1552+5324 240.7055600 52.7668170 0 42.3 18.90 12.00  8.72
200402056 15 S1552+5324 236.4342020 53.1857840 1 39.7 18.89 12.10  3.39
200402056 16 S1552+5324 237.2150860 53.1947230 0 32.0 18.61 12.05  4.67
200402056 17 S1552+5324 237.9963330 53.1985560 0 30.0 18.91 12.02  4.66
200402056 18 S1552+5324 238.7776520 53.1972780 1 30.7 18.95 12.02  7.74
200402056 19 S1552+5324 239.5587540 53.1908920 0 34.2 19.30 11.93 10.09
200402056 20 S1552+5324 240.3393480 53.1794020 1 36.3 19.06 12.08  9.69
200402056 21 S1552+5324 236.0234480 53.5844610 0 43.0 18.80 11.94  7.25
200402056 22 S1552+5324 236.8114990 53.5961220 0 31.0 18.48 12.02  4.65
200402056 23 S1552+5324 237.6000730 53.6026030 1 29.8 18.37 12.07  4.98
200402056 24 S1552+5324 238.3888710 53.6039000 1 29.4 18.41 12.00  3.96
200402056 25 S1552+5324 239.1775940 53.6000100 0 32.7 18.80 12.05  8.45
200402056 26 S1552+5324 239.9659440 53.5909380 0 32.0 18.81 12.07  8.90
200402056 27 S1552+5324 236.4002530 53.9960690 0 34.3 18.63 12.05  5.86
200402056 28 S1552+5324 237.1962130 54.0052760 0 31.7 18.69 12.06  6.84
200402056 29 S1552+5324 237.9925570 54.0092240 0 30.4 18.56 12.05  5.30
200402056 30 S1552+5324 238.7889780 54.0079080 1 29.0 18.51 12.09  5.51
200402056 31 S1552+5324 239.5851680 54.0013300 0 34.2 18.55 12.11  7.96
200402056 32 S1552+5324 240.3808210 53.9894960 0 44.0 19.15 12.22  9.71
200402056 33 S1552+5324 235.9811710 54.3944660 0 39.8 18.38 12.13  3.93
200402056 34 S1552+5324 236.7845720 54.4064750 1 32.3 18.23 12.27  6.61
200402056 35 S1552+5324 237.5885270 54.4131510 0 37.3 18.54 12.08  6.05
200402056 36 S1552+5324 238.3927200 54.4144860 1 33.4 18.53 12.05  5.00
200402056 37 S1552+5324 239.1968340 54.4104800 0 39.5 18.53 12.12  6.42
200402056 38 S1552+5324 240.0005520 54.4011370 1 35.8 18.60 12.12  7.64
200402056 39 S1552+5324 240.8035580 54.3864650 1 54.8 17.94 12.27  5.38
200403001 00 S0327+4114 51.7625000 41.2408330 0 27.6 21.98 11.79  2.09
200403001 01 S0327+4114 49.7711850 40.2105040 0 51.7 22.35 11.82  0.73
200403001 02 S0327+4114 50.3836080 40.2193870 0 38.8 22.58 11.71 -0.90
200403001 03 S0327+4114 50.9963470 40.2250430 0 38.7 22.48 11.73  1.03
200403001 04 S0327+4114 51.6092610 40.2274680 1 36.4 22.51 11.72  1.72
200403001 05 S0327+4114 52.2222090 40.2266590 0 49.2 22.37 11.80  0.55
200403001 06 S0327+4114 52.8350530 40.2226180 0 42.5 22.64 11.74  2.13
200403001 07 S0327+4114 53.4476510 40.2153480 1 42.6 22.56 11.75  2.53
200403001 08 S0327+4114 50.0669990 40.6204350 0 52.9 39.17 22.18  2.29
200403001 09 S0327+4114 50.6833570 40.6278110 0 42.4 22.88 11.79  2.05
200403001 10 S0327+4114 51.2999660 40.6319110 0 36.8 22.09 12.05  0.71
200403001 11 S0327+4114 51.9166810 40.6327310 0 36.8 22.36 12.00  1.82
200403001 12 S0327+4114 52.5333610 40.6302710 0 36.8 22.55 11.84  1.41
200403001 13 S0327+4114 53.1498620 40.6245320 0 38.0 22.17 11.94  2.57
200403001 14 S0327+4114 53.7660420 40.6155190 0 44.4 22.53 11.69  3.44
200403001 15 S0327+4114 50.3665630 41.0297380 0 60.6 21.84 12.17  0.36
200403001 16 S0327+4114 50.9868740 41.0355600 0 34.2 22.06 11.81  1.17
200403001 17 S0327+4114 51.6073660 41.0380560 0 29.5 22.17 11.85  0.33
200403001 18 S0327+4114 52.2278940 41.0372240 0 30.3 22.03 11.79  1.67
200403001 19 S0327+4114 52.8483130 41.0330640 0 30.7 21.85 11.85  2.16
200403001 20 S0327+4114 53.4684780 41.0255810 1 35.0 22.09 11.93  3.60
200403001 22 S0327+4114 50.6699330 41.4383370 0 135.0 21.77 11.82  1.62
200403001 23 S0327+4114 51.2942110 41.4425570 0 28.0 21.37 12.05  1.38
200403001 24 S0327+4114 51.9186000 41.4434010 0 29.0 21.90 11.81  2.00
200403001 25 S0327+4114 52.5429520 41.4408690 0 30.4 22.00 11.79  2.65
200403001 26 S0327+4114 53.1671180 41.4349630 0 30.0 22.14 11.77  3.42
200403001 27 S0327+4114 50.3490920 41.8401670 0 61.4 21.40 11.89  1.81
200403001 28 S0327+4114 50.9771630 41.8461570 1 29.1 21.61 11.92  1.27
200403001 29 S0327+4114 51.6054230 41.8487250 0 31.5 21.51 12.00  1.59
200403001 30 S0327+4114 52.2337210 41.8478690 0 30.3 21.57 11.95  1.92
200403001 31 S0327+4114 52.8619060 41.8435900 0 33.0 22.11 11.79  3.54
200403001 32 S0327+4114 53.4898260 41.8358910 1 47.6 22.56 11.77  3.47
200403001 33 S0327+4114 50.0242980 42.2409730 0 41.3 21.52 11.91  1.94
200403001 34 S0327+4114 50.6561700 42.2487810 0 35.6 21.68 11.87  2.31
200403001 35 S0327+4114 51.2883100 42.2531210 0 30.8 21.64 11.88  2.20
200403001 36 S0327+4114 51.9205660 42.2539890 0 29.8 21.48 11.96  2.25
200403001 37 S0327+4114 52.5527840 42.2513850 0 31.7 21.62 11.84  2.60
200403001 38 S0327+4114 53.1848090 42.2453100 0 34.6 21.57 11.90  2.32
200403001 39 S0327+4114 53.8164880 42.2357700 1 43.2 21.65 11.91  3.27
200404014 00 S2246+4340 341.6750000 43.6730560 0 29.1 21.57 11.77 -1.92
200404014 01 S2246+4340 339.6076730 42.6412020 0 52.4 22.11 11.65 -1.66
200404014 02 S2246+4340 340.2434500 42.6508790 1 38.9 21.91 11.67 -0.82
200404014 03 S2246+4340 340.8795800 42.6570400 1 33.0 21.85 11.67 -0.13
200404014 04 S2246+4340 341.5159060 42.6596820 0 30.5 21.78 11.74 -1.42
200404014 05 S2246+4340 342.1522720 42.6588010 1 32.6 21.82 11.73 -0.34
200404014 06 S2246+4340 342.7885190 42.6543990 0 33.7 21.74 11.78  1.22
200404014 07 S2246+4340 343.4244920 42.6464790 0 42.6 21.87 11.76  0.67
200404014 08 S2246+4340 339.9138170 43.0515520 0 47.2 22.92 12.19 -2.11
200404014 09 S2246+4340 340.5540370 43.0595860 1 34.4 21.65 11.79 -2.01
200404014 10 S2246+4340 341.1945370 43.0640520 0 30.4 21.54 11.85 -1.70
200404014 11 S2246+4340 341.8351580 43.0649450 0 29.7 21.50 11.82 -1.20
200404014 12 S2246+4340 342.4757380 43.0622650 0 35.2 21.42 11.85 -0.75
200404014 13 S2246+4340 343.1161180 43.0560150 1 32.7 21.61 11.80 -0.99
200404014 14 S2246+4340 343.7561380 43.0461980 0 44.5 21.72 11.78 -1.03
200404014 15 S2246+4340 340.2241850 43.4612110 0 39.1 21.98 11.78 -2.19
200404014 16 S2246+4340 340.8688730 43.4675510 0 32.4 21.32 11.88 -1.30
200404014 17 S2246+4340 341.5137640 43.4702700 0 32.4 21.50 11.78 -1.86
200404014 18 S2246+4340 342.1586970 43.4693630 0 31.5 21.48 11.77 -1.73
200404014 19 S2246+4340 342.8035070 43.4648340 1 34.7 21.46 11.81 -1.33
200404014 20 S2246+4340 343.4480310 43.4566840 0 34.2 21.42 11.82 -1.16
200404014 21 S2246+4340 339.8899610 43.8618350 0 41.3 21.51 11.85 -2.35
200404014 22 S2246+4340 340.5388470 43.8701010 0 35.7 21.16 11.93 -1.45
200404014 23 S2246+4340 341.1880250 43.8746950 0 28.7 21.56 11.81 -2.27
200404014 24 S2246+4340 341.8373280 43.8756140 0 28.9 21.29 11.76 -1.66
200404014 25 S2246+4340 342.4865900 43.8728570 0 28.8 21.37 11.82 -1.34
200404014 26 S2246+4340 343.1356430 43.8664260 0 30.8 21.31 11.78 -1.62
200404014 27 S2246+4340 340.2043950 44.2716210 1 38.0 21.10 11.72 -1.95
200404014 28 S2246+4340 340.8578730 44.2781430 0 32.7 20.83 11.97 -1.51
200404014 29 S2246+4340 341.5115640 44.2809390 0 29.1 21.25 11.85 -2.18
200404014 30 S2246+4340 342.1652970 44.2800070 1 30.0 21.11 11.86 -1.25
200404014 31 S2246+4340 342.8189030 44.2753470 0 29.7 21.19 11.85 -1.48
200404014 32 S2246+4340 343.4722120 44.2669640 1 42.8 21.76 11.84 -2.15
200404014 33 S2246+4340 339.8654490 44.6720310 0 44.1 20.80 11.90 -3.10
200404014 34 S2246+4340 340.5232400 44.6805320 0 29.4 20.69 11.92 -1.89
200404014 35 S2246+4340 341.1813340 44.6852570 0 30.4 21.09 11.82 -1.86
200404014 36 S2246+4340 341.8395590 44.6862020 0 33.2 20.93 11.85 -1.31
200404014 37 S2246+4340 342.4977400 44.6833670 1 30.5 21.02 11.85 -1.80
200404014 38 S2246+4340 343.1557040 44.6767530 0 37.8 21.08 11.83 -2.26
200404014 39 S2246+4340 343.8132780 44.6663670 0 41.6 21.15 11.78 -2.61
200404055 00 S1551+5550 237.9500000 55.8333330 1 27.8 16.94 12.65  3.30
200404055 01 S1551+5550 235.3119930 54.7914550 1 43.1 17.41 12.59  7.99
200404055 02 S1551+5550 236.1230150 54.8063480 1 36.4 17.15 12.49  6.47
200404055 03 S1551+5550 236.9347710 54.8158330 1 31.4 17.28 12.62  5.78
200404055 04 S1551+5550 237.7469340 54.8198990 0 34.5 17.29 12.54  3.92
200404055 05 S1551+5550 238.5591780 54.8185440 0 37.5 17.41 12.54  5.59
200404055 06 S1551+5550 239.3711780 54.8117670 1 31.8 17.37 12.57  6.56
200404055 07 S1551+5550 240.1826080 54.7995770 1 49.0 17.16 12.70  4.59
200404055 08 S1551+5550 235.6945030 55.2045270 1 50.5 17.77 13.33  5.49
200404055 09 S1551+5550 236.5142430 55.2169050 0 34.9 17.08 12.55  4.42
200404055 10 S1551+5550 237.3345700 55.2237850 0 29.6 17.19 12.51  5.03
200404055 11 S1551+5550 238.1551500 55.2251620 1 33.1 17.09 12.53  2.88
200404055 12 S1551+5550 238.9756460 55.2210330 0 31.9 17.28 12.54  3.31
200404055 13 S1551+5550 239.7957210 55.2114030 0 36.7 17.26 12.54  4.61
200404055 14 S1551+5550 240.6150410 55.1962810 1 41.8 17.20 12.73  6.17
200404055 15 S1551+5550 236.0851540 55.6165150 1 39.3 17.56 12.55  4.93
200404055 16 S1551+5550 236.9137210 55.6262930 0 34.7 17.04 12.65  2.80
200404055 17 S1551+5550 237.7427230 55.6304850 1 29.6 17.04 12.46  4.10
200404055 18 S1551+5550 238.5718110 55.6290880 1 29.3 17.11 12.50  2.70
200404055 19 S1551+5550 239.4006380 55.6221010 0 29.9 17.11 12.58  2.70
200404055 20 S1551+5550 240.2288590 55.6095340 1 34.7 17.26 12.38  5.48
200404055 21 S1551+5550 235.6472890 56.0145560 0 46.2 16.87 12.69  6.78
200404055 22 S1551+5550 236.4841690 56.0273160 1 32.4 17.06 12.49  4.79
200404055 23 S1551+5550 237.3216750 56.0344100 1 28.0 17.06 12.43  5.49
200404055 24 S1551+5550 238.1594490 56.0358290 0 27.2 16.91 12.58  3.43
200404055 25 S1551+5550 238.9971340 56.0315720 1 29.2 17.21 12.55  4.26
200404055 26 S1551+5550 239.8343720 56.0216440 0 35.5 17.17 12.49  3.89
200404055 27 S1551+5550 236.0456900 56.4267500 0 36.1 16.93 12.42  3.17
200404055 28 S1551+5550 236.8917810 56.4368300 1 28.4 17.05 12.64  2.02
200404055 29 S1551+5550 237.7383330 56.4411520 1 28.9 16.89 12.65  3.70
200404055 30 S1551+5550 238.5849780 56.4397110 1 27.5 17.03 12.57  4.23
200404055 31 S1551+5550 239.4313450 56.4325090 0 29.9 17.01 12.41  2.84
200404055 32 S1551+5550 240.2770670 56.4195540 1 42.3 17.42 12.61  5.37
200404055 33 S1551+5550 235.5980570 56.8244860 1 37.7 17.16 12.44  2.44
200404055 34 S1551+5550 236.4528090 56.8376390 1 34.5 17.04 12.50  2.37
